"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Summary statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Canada","2016A000011124","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304049","1.3.4","12.0","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304050","2.1.1","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304051","2.1.2","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304052","2.1.3","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304053","2.1.4","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304054","2.2.1","0.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304055","2.2.2","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304056","2.2.3","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304057","2.2.4","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304058","2.3.1","122.8","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304059","2.3.2","115.0","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304060","2.3.3","53.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304061","2.3.4","6.3","","","","1"
"2013","Prince Edward Island","2016A000211","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304062","3.1.1","","x","","","1"
"2013","Prince Edward Island","2016A000211","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304063","3.1.2","","x","","","1"
"2013","Prince Edward Island","2016A000211","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304064","3.1.3","","x","","","1"
"2013","Prince Edward Island","2016A000211","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304065","3.1.4","","x","","","1"
"2013","Prince Edward Island","2016A000211","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304066","3.2.1","","x","","","1"
"2013","Prince Edward Island","2016A000211","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304067","3.2.2","","x","","","1"
"2013","Prince Edward Island","2016A000211","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304068","3.2.3","","x","","","1"
"2013","Prince Edward Island","2016A000211","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304069","3.2.4","","x","","","1"
"2013","Prince Edward Island","2016A000211","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304070","3.3.1","82.0","","","","1"
"2013","Prince Edward Island","2016A000211","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304071","3.3.2","76.0","","","","1"
"2013","Prince Edward Island","2016A000211","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304072","3.3.3","41.4","","","","1"
"2013","Prince Edward Island","2016A000211","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304073","3.3.4","7.2","","","","1"
"2013","Nova Scotia","2016A000212","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304074","4.1.1","38.2","","","","1"
"2013","Nova Scotia","2016A000212","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304075","4.1.2","33.8","","","","1"
"2013","Nova Scotia","2016A000212","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304076","4.1.3","18.0","","","","1"
"2013","Nova Scotia","2016A000212","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304077","4.1.4","11.4","","","","1"
"2013","Nova Scotia","2016A000212","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304078","4.2.1","48.4","","","","1"
"2013","Nova Scotia","2016A000212","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304079","4.2.2","48.9","","","","1"
"2013","Nova Scotia","2016A000212","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304080","4.2.3","16.5","","","","1"
"2013","Nova Scotia","2016A000212","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304081","4.2.4","-1.0","","","","1"
"2013","Nova Scotia","2016A000212","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304082","4.3.1","400.9","","","","1"
"2013","Nova Scotia","2016A000212","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304083","4.3.2","389.5","","","","1"
"2013","Nova Scotia","2016A000212","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304084","4.3.3","222.3","","","","1"
"2013","Nova Scotia","2016A000212","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304085","4.3.4","2.8","","","","1"
"2013","New Brunswick","2016A000213","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304086","5.1.1","32.7","","","","1"
"2013","New Brunswick","2016A000213","Software publishers [51321]","Operating expenses","Dollars","81","millions","6","v100304087","5.1.2","31.0","","","","1"
"2013","New Brunswick","2016A000213","Software publishers [51321]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304088","5.1.3","18.7","","","","1"
"2013","New Brunswick","2016A000213","Software publishers [51321]","Operating profit margin","Percent","239","units","0","v100304089","5.1.4","5.0","","","","1"
"2013","New Brunswick","2016A000213","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating revenue","Dollars","81","millions","6","v100304090","5.2.1","54.2","","","","1"
"2013","New Brunswick","2016A000213","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating expenses","Dollars","81","millions","6","v100304091","5.2.2","56.0","","","","1"
"2013","New Brunswick","2016A000213","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304092","5.2.3","42.6","","","","1"
"2013","New Brunswick","2016A000213","Computing infrastructure providers, data processing, web hosting, and related services [51821]","Operating profit margin","Percent","239","units","0","v100304093","5.2.4","-3.4","","","","1"
"2013","New Brunswick","2016A000213","Computer systems design and related services [54151]","Operating revenue","Dollars","81","millions","6","v100304094","5.3.1","275.6","","","","1"
"2013","New Brunswick","2016A000213","Computer systems design and related services [54151]","Operating expenses","Dollars","81","millions","6","v100304095","5.3.2","251.0","","","","1"
"2013","New Brunswick","2016A000213","Computer systems design and related services [54151]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v100304096","5.3.3","140.8","","","","1"
"2013","New Brunswick","2016A000213","Computer systems design and related services [54151]","Operating profit margin","Percent","239","units","0","v100304097","5.3.4","8.9","","","","1"
"2013","Quebec","2016A000224","Software publishers [51321]","Operating revenue","Dollars","81","millions","6","v100304098","6.1.1","1801.7","","","","1"
